ticker,name,sector,price,day_chg,pe_ttm,pb,ps_ttm,ev_ebitda,earn_yld,book_yld,sales_yld,ebitda_yld,roe,gross_margin,asset_turnover,gp_assets,op_margin_ttm,op_margin_5y,margin_ratio,margin_stability,debt_equity,current_ratio,rev_growth,eps_growth,w52_high,w52_low,w52_pos,mom_12_1,mean_target,upside_pct,analyst_score,analyst_score_3m_ago,revision_3m,buy_ratio,strong_buy,buy,hold,sell,strong_sell,total_recs,sue,pead_decay,last_report,has_earnings,score_value_raw,cyc_guard,score_value,score_momentum,score_quality,score_sentiment,score_catalyst,weighted_mean,worst_lens,score_composite,rank,score_value_pct,score_momentum_pct,score_quality_pct,score_sentiment_pct,score_catalyst_pct,score_composite_pct,as_of,version,universe,in_top_n
WMB,Williams Companies Inc,Energy,75.16,-0.09,29.3313,6.8929,7.3857,17.2637,0.034093272374562326,0.14507681817522378,0.1353967802645653,0.057925010281689324,23.86,82.37,0.2082,0.17149434000000002,38.18,33.0,1.156969696969697,-0.14580425683112133,2.3346,0.4771,8.72,26.31,80.08,56.09,0.79491454772822,30.0457,86.63931,15.3,0.7592592592592593,0.7586206896551724,0.0006385696040869249,0.8148148148148148,7,15,4,1,0,27,2.479330067855023,0.0,2026-06-30,False,0.4452344767694312,1.0,0.4452344767694312,0.6533333333333333,0.3157548638688112,0.5387114093959732,0.49800046285582045,0.4538107629939022,0.3157548638688112,0.42619958316888407,72,0.43333333333333335,0.6533333333333333,0.12666666666666668,0.5533333333333333,0.8133333333333334,0.5266666666666666,2026-09-03,v2,SPY Top 150,False
LLY,Eli Lilly and Co,Healthcare,1160.08,0.01,43.1715,33.3408,14.475,33.559,0.023163429577383227,0.02999328150494289,0.0690846286701209,0.02979826574093388,92.58,83.4,0.6553,0.5465202,42.22,26.78,1.5765496639283045,-0.455238702157148,1.6207,1.3546,49.58,94.62,1292.65,712.05,0.7716672407853942,56.939,1322.743446,14.0,0.7631578947368421,0.7631578947368421,0.0,0.7894736842105263,11,19,7,1,0,38,3.587324693569875,0.0,2026-06-30,False,0.15081487914314662,0.9514448128848888,0.14349203446660824,0.86,0.6293127684293728,0.47005369127516783,0.610816940523027,0.4963001184789515,0.14349203446660824,0.42573850167648286,73,0.08,0.86,0.76,0.43333333333333335,0.9266666666666666,0.52,2026-09-03,v2,SPY Top 150,False
CRM,Salesforce Inc,Technology,256.93,-0.46,19.8896,4.2182,3.7258,20.5384,0.05027753197651033,0.23706794367265657,0.2683987331579795,0.048689284462275544,14.95,77.64,0.4161,0.32306004,19.07,10.6,1.799056603773585,-0.5872624184943063,1.1474,0.7859,10.98,35.08,269.11,146.32,0.900806254580992,0.42410000000000003,277.006908,7.8,0.7330508474576272,0.7327586206896551,0.00029222676797202585,0.7457627118644068,14,30,13,1,1,59,8.494069412172767,0.0,2026-09-30,False,0.616661600810537,0.8337703198741478,0.5141541401619055,0.32666666666666666,0.35577510499100073,0.4281543624161074,0.6393103448275862,0.44946515741180265,0.32666666666666666,0.4249054592627755,74,0.58,0.32666666666666666,0.19333333333333333,0.35333333333333333,0.9733333333333334,0.5133333333333333,2026-09-03,v2,SPY Top 150,False
BKNG,Booking Holdings Inc,Comm Services,199.6,2.0,22.1245,91.9014,5.6477,16.4852,0.04519876155393342,0.01088122705421245,0.1770632292791756,0.06066047121054037,139.63,98.09,0.9787,0.96000683,32.87,28.47,1.1545486476993325,-0.14370948638618175,11.2905,1.0943,12.85,57.21,226.1,150.14,0.6511321748288573,-10.877699999999999,242.443494,21.5,0.776595744680851,0.7771739130434783,-0.0005781683626272516,0.8297872340425532,13,26,8,0,0,47,0.42937627612718865,0.0,2026-06-30,False,0.4511398176291793,1.0,0.4511398176291793,0.18,0.6750168033216201,0.5329261744966443,0.3064568386947466,0.48584375610732167,0.18,0.42467500488585735,75,0.4533333333333333,0.18,0.84,0.5333333333333333,0.41333333333333333,0.5066666666666667,2026-09-03,v2,SPY Top 150,False
JNJ,Johnson & Johnson,Healthcare,275.21,1.48,29.9333,7.3236,6.4302,20.3587,0.033407609585311346,0.13654486864383636,0.15551615812882957,0.049119049841099875,25.740000000000002,68.05,0.4934,0.3357587,25.73,23.93,1.075219389887171,-0.07252472437337085,0.5771,1.0889,8.06,-7.75,281.07,173.33,0.9456098013736772,51.0916,274.55931599999997,-0.2,0.7338709677419355,0.7258064516129032,0.008064516129032251,0.7096774193548387,7,15,9,0,0,31,0.35772413699001365,0.0,2026-06-30,True,0.43086915617310756,1.0,0.43086915617310756,0.84,0.607573531792513,0.46703355704697985,0.15588521175653786,0.4907788417539075,0.15588521175653786,0.4238001157544336,76,0.41333333333333333,0.84,0.7,0.42,0.12,0.5,2026-09-03,v2,SPY Top 150,False
GILD,"Gilead Sciences, Inc",Healthcare,149.61,-0.21,,13.2617,5.5775,17.6573,,0.07540511397482978,0.17929179740026896,0.05663380018462619,-16.3,79.6,0.5458,0.4344567999999999,-8.2,26.21,-0.3128576879053796,,2.219,1.2654,5.52,,157.29,108.46,0.8427196395658411,30.1754,160.94886,7.6,0.7635135135135135,0.7702702702702703,-0.006756756756756799,0.8108108108108109,9,21,7,0,0,37,4.0254626656897345,0.0,2026-06-30,False,0.464822695035461,1.0,0.464822695035461,0.66,0.4363754487710577,0.29126174496644297,0.5597315436241611,0.4553303889270954,0.29126174496644297,0.4225166601349649,77,0.48,0.66,0.36,0.17333333333333334,0.8866666666666667,0.49333333333333335,2026-09-03,v2,SPY Top 150,False
AMGN,Amgen Inc,Healthcare,442.84,1.08,25.8375,16.7214,5.9299,17.8204,0.038703434929850025,0.05980360496130707,0.16863690787365723,0.056115463177033066,89.32,74.3,0.4131,0.3069333,30.32,28.53,1.0627409744128986,-0.06085139554876219,4.9028,1.3709,9.1,31.72,447.03,269.77,0.9763624055060364,50.7808,397.709526,-10.2,0.627906976744186,0.6337209302325582,-0.005813953488372103,0.46511627906976744,6,14,20,2,1,43,3.6317970306339107,0.0,2026-06-30,False,0.43213200173686495,1.0,0.43213200173686495,0.8333333333333334,0.608330076469636,0.14963758389261747,0.5672760934968757,0.4888842875114952,0.14963758389261747,0.4210349467877197,78,0.42,0.8333333333333334,0.7133333333333334,0.05333333333333334,0.8933333333333333,0.4866666666666667,2026-09-03,v2,SPY Top 150,False
QCOM,Qualcomm Inc,Technology,169.96,2.01,18.6879,7.1918,3.9264,15.6933,0.053510560309077,0.13904724825495704,0.25468622656886714,0.06372146075076625,37.330000000000005,54.23,0.8098,0.43915454,23.0,27.9,0.8243727598566308,-0.19313247289817023,0.5521,2.0156,1.88,-16.65,259.92,121.99,0.347785108388313,8.367099999999999,197.00841,15.9,0.6122448979591837,0.609375,0.002869897959183687,0.40816326530612246,5,15,26,3,0,49,-0.4818001792575668,0.0,2026-06-30,False,0.6280040526849037,1.0,0.6280040526849037,0.4066666666666667,0.6741165423916046,0.4467248322147651,0.0925387641749595,0.5031284236245709,0.0925387641749595,0.4210104917346486,79,0.6933333333333334,0.4066666666666667,0.8333333333333334,0.38,0.05333333333333334,0.48,2026-09-03,v2,SPY Top 150,False
HON,Honeywell International Inc,Industrials,206.07,-1.86,8.6003,3.8268,1.9002,8.4803,0.11627501366231409,0.2613149367617853,0.5262603936427744,0.11792035659115833,53.6,36.41,0.5096,0.18554536000000002,28.84,18.49,1.559762033531639,-0.44453326701771495,1.8335,1.2106,-0.11,169.74,496.36,204.81,0.0043217286914765595,-45.423,304.841688,47.9,0.7016129032258065,0.6875,0.014112903225806495,0.6451612903225806,5,15,11,0,0,31,-1.9505956392824528,0.0,2026-06-30,False,0.8648190765667969,0.9616851595006933,0.8316836715873824,0.013333333333333334,0.41103410660038675,0.7853020134228187,0.20988197176579498,0.521107181659728,0.013333333333333334,0.4195524119944491,80,0.9133333333333333,0.013333333333333334,0.32,0.9,0.22666666666666666,0.47333333333333333,2026-09-03,v2,SPY Top 150,False
DHR,Danaher Corp,Healthcare,209.91,1.44,35.8885,2.6408,5.7234,28.1199,0.027864079022528108,0.37867312935474096,0.17472131949540484,0.03556200413230488,7.66,58.57,0.296,0.1733672,20.42,23.08,0.8847487001733103,-0.12245162890337923,0.5051,1.651,4.56,19.66,242.8,160.93,0.5982655429339194,6.9588,230.07211800000002,9.6,0.8046875,0.796875,0.0078125,0.84375,12,15,5,0,0,32,1.129856034931391,0.0,2026-06-30,False,0.44311839629468813,1.0,0.44311839629468813,0.38666666666666666,0.3752004209163024,0.6306711409395973,0.3395417727377922,0.4390718861138177,0.3395417727377922,0.4191658634386126,81,0.4266666666666667,0.38666666666666666,0.21333333333333335,0.7266666666666667,0.46,0.4666666666666667,2026-09-03,v2,SPY Top 150,False
RTX,RTX Corp,Industrials,200.78,-2.13,38.3583,3.8493,3.1745,21.8942,0.026069977032350235,0.259787493830047,0.3150102378327296,0.04567419681924893,11.799999999999999,20.35,0.5467,0.11125345,11.21,7.79,1.4390243902439026,-0.36396537720141175,0.5632,1.0105,11.84,24.78,226.884,150.61,0.6577601804022342,30.3332,229.473582,14.3,0.7083333333333334,0.7,0.008333333333333415,0.6666666666666666,7,13,9,0,1,30,2.8071139588492993,0.0,2026-06-30,False,0.49442321609494866,1.0,0.49442321609494866,0.6666666666666666,0.261868635069375,0.5525771812080537,0.5260402684563759,0.45825453772128344,0.261868635069375,0.4189773571909018,82,0.5533333333333333,0.6666666666666666,0.06666666666666667,0.5666666666666667,0.84,0.46,2026-09-03,v2,SPY Top 150,False
DUK,Duke Energy Corp,Utilities,120.56,0.14,18.465,1.8024,2.9139,11.8303,0.05415651232060655,0.5548158011540169,0.34318267613850856,0.08452871017641142,9.879999999999999,45.96976,0.169,0.0776888944,27.75,24.09,1.1519302615193026,-0.14143902356566346,1.6664,0.6612,6.33,7.71,134.49,113.9,0.3234579893152013,-1.3158,138.83393400000003,15.2,0.6666666666666666,0.6517857142857143,0.014880952380952328,0.5555555555555556,4,11,11,1,0,27,1.6620938571337012,0.0,2026-06-30,False,0.7991583441887393,1.0,0.7991583441887393,0.3,0.1929512089439953,0.616248322147651,0.37769034945614444,0.4675781655783353,0.1929512089439953,0.41265277425146735,83,0.8666666666666667,0.3,0.006666666666666667,0.72,0.5466666666666666,0.4533333333333333,2026-09-03,v2,SPY Top 150,False
HWM,Howmet Aerospace Inc,Industrials,252.96,-0.76,59.9183,18.7671,12.2965,41.6978,0.016689392055515593,0.05328473765259417,0.08132395397064206,0.02398208058938361,34.410000000000004,36.03,0.7492,0.26993676,27.2,18.43,1.475854584915898,-0.3892372016202197,0.7852,1.8183,18.08,35.22,310.0,172.41,0.5854349880078494,41.701,338.403258,33.8,0.7857142857142857,0.7857142857142857,0.0,0.8214285714285714,9,14,5,0,0,28,2.543778965881253,0.0,2026-06-30,False,0.15393327543783472,1.0,0.15393327543783472,0.76,0.49581755849498615,0.6656912751677853,0.5232399907428836,0.47485284005294415,0.15393327543783472,0.4106689271299223,84,0.08666666666666667,0.76,0.52,0.76,0.8266666666666667,0.44666666666666666,2026-09-03,v2,SPY Top 150,False
TMO,Thermo Fisher Scientific Inc,Healthcare,608.54,1.34,31.9458,3.572,4.8026,27.6065,0.03130301948925993,0.2799552071668533,0.20822054720359806,0.03622335319580534,13.33,40.93,0.4214,0.17247902,17.58,18.55,0.947708894878706,-0.0537078967964134,0.8076,1.5505,7.23,7.52,647.0,435.27,0.8183535635006847,26.9758,650.820078,6.9,0.7777777777777778,0.7847222222222222,-0.00694444444444442,0.8055555555555556,11,18,7,0,0,36,3.1505493546671413,0.0,2026-06-30,False,0.46427847734838623,1.0,0.46427847734838623,0.5933333333333334,0.41857253187822,0.3077315436241611,0.4823142791020597,0.4348681628240371,0.3077315436241611,0.40944083898406197,85,0.47333333333333333,0.5933333333333334,0.32666666666666666,0.21333333333333335,0.7733333333333333,0.44,2026-09-03,v2,SPY Top 150,False
AMT,American Tower Corp,Real Estate,172.92,-1.76,23.7453,20.4872,7.3809,16.6688,0.042113597217133494,0.048810964895154046,0.13548483247300466,0.05999232098291418,91.62,73.77,0.1726,0.12732701999999999,44.77,36.56,1.224562363238512,-0.20258352566692495,9.998,0.352,6.65,164.05,202.8,160.06,0.3008890968647633,-10.3102,219.3,26.8,0.7844827586206896,0.7586206896551724,0.025862068965517238,0.8620689655172413,8,17,4,0,0,29,0.4945093976482505,0.0,2026-06-30,False,0.43018381820813434,1.0,0.43018381820813434,0.2,0.3461726137759621,0.8890604026845639,0.34608655403841704,0.4611228023274975,0.2,0.4088982418619981,86,0.4066666666666667,0.2,0.18,0.9866666666666667,0.47333333333333333,0.43333333333333335,2026-09-03,v2,SPY Top 150,False
SYK,Stryker Corp,Healthcare,312.19,-1.64,35.1696,5.0316,5.076,22.861,0.02843364724079887,0.19874393830988155,0.19700551615445233,0.0437426184331394,16.36,65.31,0.5465,0.35691915,21.32,17.04,1.251173708920188,-0.22408207789647427,0.6229,2.1571,8.48,27.71,396.86,281.0,0.2692042119799758,-16.0691,392.35238400000003,25.7,0.7867647058823529,0.7857142857142857,0.0010504201680672232,0.7941176470588235,12,15,7,0,0,34,1.1215459503060061,0.0,2026-06-30,False,0.4471168041684759,1.0,0.4471168041684759,0.12,0.5455453104019655,0.6874295302013423,0.3651515852811849,0.47970143799515486,0.12,0.40776115039612393,87,0.44,0.12,0.6,0.7933333333333333,0.5333333333333333,0.4266666666666667,2026-09-03,v2,SPY Top 150,False
VZ,Verizon Communications Inc,Comm Services,50.22,-0.16,12.0697,1.7012,1.4053,7.5305,0.08285210071501363,0.587820362097343,0.7115918309257809,0.13279330721731625,15.52,59.41,0.3428,0.20365747999999997,20.59,21.42,0.96125116713352,-0.03951954397990472,1.59,0.6039,1.38,-10.78,51.68,38.39,0.8901429646350639,14.415,52.393014,4.3,0.6736111111111112,0.6736111111111112,0.0,0.5,7,11,18,0,0,36,-0.1253362013945896,0.0,2026-06-30,False,0.9386220871327255,1.0,0.9386220871327255,0.44666666666666666,0.40781659191116953,0.30414765100671143,0.11345521869937515,0.4795149790294475,0.11345521869937515,0.40630302696343307,88,0.9866666666666667,0.44666666666666666,0.3,0.18666666666666668,0.08,0.42,2026-09-03,v2,SPY Top 150,False
ABT,Abbott Laboratories,Healthcare,110.47,1.41,35.5183,3.0924,4.1362,23.6892,0.028154500637699437,0.32337343163885657,0.24176780619892657,0.04221332928085372,10.52,56.78,0.4771,0.27089738,15.83,17.73,0.8928369994359842,-0.1133512461931958,0.638,1.3763,8.06,-61.21,137.49,81.97,0.5133285302593659,-15.842500000000001,124.156848,12.4,0.7803030303030303,0.7571428571428571,0.02316017316017316,0.7575757575757576,12,13,8,0,0,33,2.430193871653292,0.0,2026-06-30,True,0.48736141265016647,1.0,0.48736141265016647,0.12666666666666668,0.4430454580083612,0.7429530201342283,0.3712890534598473,0.47170461927753937,0.12666666666666668,0.40269702875536484,89,0.5266666666666666,0.12666666666666668,0.38666666666666666,0.8733333333333333,0.54,0.41333333333333333,2026-09-03,v2,SPY Top 150,False
META,Meta Platforms Inc,Comm Services,592.85,2.47,22.2575,5.4738,6.6406,14.4442,0.044928675727282937,0.18268844312908766,0.15058880221666718,0.06923194084822974,29.73,81.75,0.6026,0.49262550000000005,38.08,36.55,1.041860465116279,-0.04100802372737704,0.3203,2.2256,27.65,-3.69,790.8,520.26,0.2683152214090339,-23.148,770.959248,30.0,0.7887323943661971,0.795774647887324,-0.007042253521126862,0.8732394366197183,20,42,9,0,0,71,-3.847423073129104,0.0,2026-06-30,False,0.5724127949051961,1.0,0.5724127949051961,0.06666666666666667,0.7677319563085069,0.5184966442953021,0.03783846331867624,0.4894645506423796,0.03783846331867624,0.39913933317763894,90,0.6333333333333333,0.06666666666666667,0.9666666666666667,0.5,0.02,0.4066666666666667,2026-09-03,v2,SPY Top 150,False
MRK,Merck & Co Inc,Healthcare,151.64,1.19,103.8615,6.4759,4.9505,24.7591,0.009628206794625534,0.15441869083833906,0.201999798000202,0.040389190237124936,17.93,77.28,0.5132,0.39660096,9.58,24.53,0.39054219323277617,-0.9402192662876289,1.0706,1.2995,4.64,-80.7,156.9199,77.58,0.9334521470281658,77.5119,148.689378,-1.9,0.7361111111111112,0.7361111111111112,0.0,0.7222222222222222,8,18,10,0,0,36,1.5100818466873418,0.0,2026-06-30,False,0.33408886959038936,1.0,0.33408886959038936,0.9066666666666666,0.4650678751345123,0.3371812080536913,0.2933256190696598,0.42514433107580496,0.2933256190696598,0.39878058867457594,91,0.31333333333333335,0.9066666666666666,0.44666666666666666,0.24666666666666667,0.38,0.4,2026-09-03,v2,SPY Top 150,False
PLTR,Palantir Technologies Inc,Technology,169.46,-5.81,143.2245,28.6156,70.1865,161.5073,0.006982045669560725,0.03494597352493046,0.01424775419774458,0.006191670593217768,37.47,84.8,0.6331,0.5368688,42.8,2.54,16.8503937007874,-2.824374021557306,0.0,7.2282,78.92,290.0,207.52,106.37,0.6237271379139891,18.477800000000002,199.380216,17.7,0.7371794871794872,0.7243589743589743,0.012820512820512886,0.717948717948718,12,16,9,1,1,39,3.681511298949538,0.0,2026-06-30,False,0.042044434795194666,0.5,0.021022217397597333,0.5133333333333333,0.6841771467207572,0.6690872483221477,0.6374357787549179,0.49127484817662703,0.021022217397597333,0.39722432202082114,92,0.006666666666666667,0.5133333333333333,0.86,0.7666666666666667,0.9666666666666667,0.3933333333333333,2026-09-03,v2,SPY Top 150,False
DIS,Walt Disney Co,Comm Services,107.98,1.66,20.8979,1.5566,1.8179,11.588,0.04785169801750415,0.6424257998201208,0.5500852632157984,0.08629616845012082,7.870000000000001,37.6,0.4885,0.183676,13.66,8.2,1.6658536585365855,-0.5103376998724367,0.4184,0.7091,4.58,-24.0,119.78,92.19,0.5723088075389635,-8.408000000000001,131.07030600000002,21.4,0.7894736842105263,0.7916666666666666,-0.002192982456140302,0.8947368421052632,11,23,3,1,0,38,1.877421621806558,0.0,2026-06-30,False,0.8282978723404255,0.9004392386530014,0.7458319055481136,0.20666666666666667,0.2572904227256711,0.5285838926174496,0.3487664892386022,0.44234352178067665,0.20666666666666667,0.3952081507578747,93,0.8266666666666667,0.20666666666666667,0.06,0.52,0.4866666666666667,0.38666666666666666,2026-09-03,v2,SPY Top 150,False
DE,Deere & Co,Industrials,698.37,3.3,34.799,5.7005,3.5121,19.4201,0.0287364579441938,0.1754232084904833,0.2847299336579254,0.05149304071554729,18.25,36.57,0.4468,0.16339476,19.29,21.77,0.8860817638952687,-0.12094604832881836,2.3288,0.9589,4.01,-14.62,700.64,433.0,0.9915184576296519,42.1053,670.16601,-4.0,0.7132352941176471,0.6985294117647058,0.014705882352941235,0.6470588235294118,7,15,12,0,0,34,0.7878299767381549,0.0,2026-09-30,False,0.4991416992328846,1.0,0.4991416992328846,0.7666666666666667,0.3327807759334915,0.5227785234899329,0.21610275399213147,0.4382574420517416,0.21610275399213147,0.3938265044398196,94,0.5666666666666667,0.7666666666666667,0.16666666666666666,0.5066666666666667,0.24,0.38,2026-09-03,v2,SPY Top 150,False
BSX,Boston Scientific Corp,Healthcare,48.37,0.6,20.3957,2.5446,3.5699,17.1675,0.04902994258593723,0.3929890749037177,0.28011989131348214,0.0582495995340032,14.940000000000001,69.5,0.4773,0.3317235,19.78,14.58,1.356652949245542,-0.30502059961405403,0.5064,1.2402,13.53,46.78,109.5,42.2,0.09167904903417526,-55.1621,66.68352,37.9,0.7697368421052632,0.7756410256410257,-0.005904183535762497,0.7894736842105263,11,19,8,0,0,38,1.2145447269007514,0.0,2026-06-30,False,0.6949522362136344,1.0,0.6949522362136344,0.006666666666666667,0.48482746240798413,0.5424295302013422,0.4089192316593382,0.4896767552316397,0.006666666666666667,0.39307473751864513,95,0.78,0.006666666666666667,0.5,0.56,0.62,0.37333333333333335,2026-09-03,v2,SPY Top 150,False
PGR,Progressive Corp,Financials,221.38,0.38,10.4021,3.6993,1.3366,8.4336,0.09613443439305525,0.27032141215905714,0.7481669908723627,0.11857332574464048,35.4,,0.7404,,16.56,10.22,1.6203522504892365,-0.4826435641815551,0.2443,0.08,10.49,12.3,249.83,189.2,0.5307603496618835,-11.783999999999999,234.06572400000002,5.7,0.6129032258064516,0.6129032258064516,0.0,0.3870967741935484,3,9,18,1,0,31,-0.04697002824184976,0.0,2026-06-30,False,0.8875300332899118,0.9257246376811596,0.8216084184984511,0.16666666666666666,0.4675203173061357,0.28128859060402683,0.17731543624161075,0.4451799000401671,0.16666666666666666,0.389477253365467,96,0.8933333333333333,0.16666666666666666,0.46,0.16,0.13333333333333333,0.36666666666666664,2026-09-03,v2,SPY Top 150,False
MDLZ,Mondelez International Inc,Cons Staples,62.45,1.36,22.8726,2.7871,2.027,21.9156,0.04372043405646932,0.35879588102328586,0.49333991119881593,0.04562959718191607,13.469999999999999,31.15,0.5564,0.1733186,11.22,13.68,0.8201754385964913,-0.198237012099854,0.8052,0.5992,6.93,-0.41,66.65,51.2,0.7281553398058251,1.2637999999999998,70.317984,12.6,0.7196969696969697,0.7132352941176471,0.0064616755793226455,0.6363636363636364,8,13,12,0,0,33,0.8102633869396869,0.0,2026-06-30,False,0.6673346359820523,1.0,0.6673346359820523,0.3333333333333333,0.28760729556514203,0.5181073825503355,0.24074519787086324,0.4261824371890856,0.24074519787086324,0.3890949893254412,97,0.74,0.3333333333333333,0.1,0.49333333333333335,0.29333333333333333,0.36,2026-09-03,v2,SPY Top 150,False
ADBE,Adobe Inc,Technology,279.79,-2.2,15.7306,9.0964,4.5129,12.4979,0.06357036603816764,0.10993360010553627,0.22158700613796006,0.0800134422582994,62.39,89.4,0.855,0.76437,36.07,34.73,1.0385833573279586,-0.03785762815946502,0.5769,0.7508,11.49,11.83,370.86,190.12,0.4961270333075136,-15.2759,273.230868,-2.3,0.6086956521739131,0.6222222222222222,-0.01352657004830915,0.391304347826087,7,11,23,5,0,46,0.8264282264048898,0.0,2026-06-30,True,0.6515595599942104,1.0,0.6515595599942104,0.14,0.7717005970916778,0.07712751677852349,0.27996297153436706,0.4658200182119157,0.07712751677852349,0.38808151792523726,98,0.7133333333333334,0.14,0.9733333333333334,0.006666666666666667,0.35333333333333333,0.35333333333333333,2026-09-03,v2,SPY Top 150,False
PEP,PepsiCo Inc,Cons Staples,140.52,0.52,18.2277,9.0456,1.9658,13.2078,0.05486155686126061,0.11055098611479613,0.5086987486010784,0.0757128363542755,50.2,54.17,0.8874,0.48070458000000005,14.53,13.13,1.1066260472201066,-0.10131578926748669,2.4081,0.9336,5.62,38.92,171.48,133.73,0.17986754966887472,-5.591200000000001,158.34174,12.7,0.6083333333333333,0.625,-0.01666666666666672,0.4,2,10,17,1,0,30,-1.0054170413390933,0.0,2026-06-30,True,0.7052294109133015,1.0,0.7052294109133015,0.24666666666666667,0.6180416964260206,0.1516510067114094,0.19534829900485998,0.4460189745158091,0.1516510067114094,0.3871453809549292,99,0.7866666666666666,0.24666666666666667,0.7333333333333333,0.06,0.18666666666666668,0.3466666666666667,2026-09-03,v2,SPY Top 150,False
TMUS,T-Mobile US Inc,Comm Services,187.3,2.82,18.4066,3.2261,2.1084,8.6945,0.05432833874805776,0.3099717925668764,0.4742933029785619,0.1150152395192363,18.22,62.69,0.4265,0.26737285,19.8,15.56,1.2724935732647815,-0.24097841895024402,1.6063,0.9242,9.68,-9.81,256.69,165.66,0.23772382730967828,-29.6706,246.95301600000002,31.8,0.75,0.7567567567567568,-0.006756756756756799,0.8108108108108109,7,23,7,0,0,37,2.4012470553045873,0.0,2026-06-30,False,0.800135330728036,1.0,0.800135330728036,0.04666666666666667,0.3848469035987392,0.4691275167785235,0.38664660958111546,0.47197706522116945,0.04666666666666667,0.3869149855102689,100,0.8733333333333333,0.04666666666666667,0.24,0.4266666666666667,0.5866666666666667,0.34,2026-09-03,v2,SPY Top 150,False
MA,Mastercard Inc,Financials,588.14,1.21,30.187,80.8784,13.9882,23.2734,0.03312684268062411,0.01236424063779699,0.07148882629644986,0.04296750797047273,232.48000000000002,,0.6449,,58.33,55.46,1.051749008294266,-0.050454500577914126,4.3919,1.0607,16.01,22.62,601.62,464.52,0.9016776075857037,-0.6678999999999999,677.39322,15.2,0.7870370370370371,0.7884615384615384,-0.0014245014245013454,0.9074074074074074,13,36,5,0,0,54,0.9749560240375839,0.0,2026-06-30,False,0.24989216963381097,1.0,0.24989216963381097,0.30666666666666664,0.6071071717662295,0.4712818791946308,0.33655635269613515,0.42001168934833466,0.24989216963381097,0.38598778540542994,101,0.22666666666666666,0.30666666666666664,0.6933333333333334,0.44,0.44666666666666666,0.3333333333333333,2026-09-03,v2,SPY Top 150,False
INTU,Intuit Inc,Technology,342.94,-0.58,19.9729,5.2082,4.3754,14.9264,0.05006784192580947,0.19200491532583236,0.22855053252274077,0.06699539071711867,23.29,79.96,0.5822,0.46552712,27.47,23.29,1.1794761700300558,-0.16507041621093282,0.2987,1.453,15.07,34.35,705.08,252.84,0.1992304970811958,-44.1606,429.206514,25.2,0.6845238095238095,0.7439024390243902,-0.059378629500580704,0.5714285714285714,9,15,16,2,0,42,1.5152025718826476,0.0,2026-09-30,False,0.6518548270371979,1.0,0.6518548270371979,0.02,0.643160567189479,0.26833557046979867,0.4304744272159223,0.47615015509249126,0.02,0.384920124073993,102,0.72,0.02,0.7733333333333333,0.15333333333333332,0.6733333333333333,0.32666666666666666,2026-09-03,v2,SPY Top 150,False
HD,Home Depot Inc,Cons Discretionary,318.51,-0.39,24.4148,22.4289,2.0535,16.3788,0.04095876271769582,0.04458533410020108,0.4869734599464329,0.06105453390968814,113.3,33.13,1.5892,0.52650196,12.45,14.18,0.8779971791255289,-0.13011189819326485,3.8568,1.0447,2.23,-4.47,426.75,289.1,0.2136578278241916,-19.0354,381.437568,19.8,0.6902173913043478,0.6902173913043478,0.0,0.6086956521739131,9,19,17,0,1,46,0.46311599854457963,0.0,2026-09-30,False,0.5506534954407295,1.0,0.5506534954407295,0.08,0.6461537582492931,0.45854362416107386,0.18075445498727147,0.4583313944152758,0.08,0.3826651155322207,103,0.6133333333333333,0.08,0.78,0.41333333333333333,0.15333333333333332,0.32,2026-09-03,v2,SPY Top 150,False
XOM,Exxonmobil Holdings Corp,Energy,164.15,-0.24,20.0535,2.1848,1.8193,10.0906,0.04986660682673848,0.4577077993409008,0.549661957895894,0.09910213465998058,12.68,28.84,0.7882,0.22731688,11.53,12.88,0.8951863354037266,-0.11072338639524001,0.1633,1.1347,9.62,10.18,176.41,108.35,0.8198648251542758,44.6922,170.05735800000002,3.6,0.6583333333333333,0.6833333333333333,-0.025000000000000022,0.4666666666666667,5,9,16,0,0,30,-1.4476239329977831,0.0,2026-06-30,False,0.8225090461716601,1.0,0.8225090461716601,0.8066666666666666,0.45540943157253183,0.08637583892617451,0.10744272159222402,0.4563083337054097,0.08637583892617451,0.38232183474956266,104,0.9,0.8066666666666666,0.43333333333333335,0.013333333333333334,0.07333333333333333,0.31333333333333335,2026-09-03,v2,SPY Top 150,False
VRTX,Vertex Pharmaceuticals Inc,Healthcare,556.75,1.66,30.7004,6.2265,10.7444,25.4819,0.032572865500123775,0.16060387055328035,0.09307173969695841,0.0392435414941586,23.31,86.0,0.4822,0.414692,37.95,31.29,1.2128475551294344,-0.19297094616084826,0.0,3.1854,10.23,22.46,558.36,374.17,0.9912590260057549,38.1277,574.514184,3.2,0.7638888888888888,0.775,-0.011111111111111183,0.8055555555555556,11,18,6,0,1,36,-0.5918047795177966,0.0,2026-06-30,False,0.36650021710811986,1.0,0.36650021710811986,0.7133333333333334,0.6711948309192545,0.23271140939597315,0.1673918074519787,0.43596788988313107,0.1673918074519787,0.3822526733969006,105,0.34,0.7133333333333334,0.8266666666666667,0.13333333333333333,0.12666666666666668,0.30666666666666664,2026-09-03,v2,SPY Top 150,False
