ticker,name,sector,price,day_chg,pe_ttm,pb,ps_ttm,ev_ebitda,earn_yld,book_yld,sales_yld,ebitda_yld,roe,gross_margin,asset_turnover,gp_assets,op_margin_ttm,op_margin_5y,margin_ratio,margin_stability,debt_equity,current_ratio,rev_growth,eps_growth,w52_high,w52_low,w52_pos,stale_ref,mom_12_1,mean_target,upside_pct,analyst_score,analyst_score_3m_ago,revision_3m,buy_ratio,strong_buy,buy,hold,sell,strong_sell,total_recs,sue,pead_decay,last_report,days_since_report,has_earnings,score_value_raw,cyc_guard,score_value,score_momentum,score_quality,score_sentiment,score_catalyst,score_value_uni,score_quality_uni,weighted_mean,worst_lens,score_composite,rank,score_value_pct,score_momentum_pct,score_quality_pct,score_sentiment_pct,score_catalyst_pct,score_composite_pct,as_of,version,universe,in_top_n
SLB,SLB NV,Energy,53.32,-4.89,25.7583,2.6657,2.1965,12.9828,0.03882243781616023,0.37513598679521326,0.45526974732529024,0.07702498690575223,11.93,17.07,0.6611,0.11284977,11.44,14.66,0.7803547066848567,-0.2480067105068536,0.4908,1.4392,2.5,-29.35,60.46,31.64,0.7522553782095767,False,62.314699999999995,63.267234,18.7,0.7720588235294118,0.75,0.022058823529411797,0.8529411764705882,10,19,3,2,0,34,2.4499571496668424,0.1166666666666667,2026-07-24,53.0,True,0.6808073875335372,1.0,0.6666666666666666,0.9042553191489362,0.16666666666666666,0.7644295302013423,0.42151882112634964,0.6808073875335372,0.2981349812033532,0.5232059277907812,0.16666666666666666,0.45189807556595835,77,0.68,0.94,0.12,0.8666666666666667,0.52,0.49333333333333335,2026-09-15,v2,SPY Top 150,False
TT,Trane Technologies PLC,Industrials,426.01,-3.73,,,,,,,,,,,,,,,,,,,,,,,,False,,532.937148,25.1,0.7121212121212122,0.7121212121212122,0.0,0.5757575757575758,9,10,14,0,0,33,-1.2576880633455574,0.21666666666666667,2026-07-30,47.0,True,0.5,1.0,0.62,0.5,0.58,0.5144295302013423,0.20526845637583893,0.5,0.5,0.5126761744966444,0.20526845637583893,0.4511946308724833,78,0.6233333333333333,0.5,0.57,0.52,0.14666666666666667,0.4866666666666667,2026-09-15,v2,SPY Top 150,False
AVGO,AVGO,Technology,344.72,-4.77,45.0071,18.7187,19.3279,39.2628,0.022218716602491605,0.05342251331556145,0.05173867828372457,0.025469401061564638,43.91,68.82,0.5032,0.34630223999999993,47.97,37.02,1.2957860615883305,-0.259117508368621,0.596,2.5037,48.69,100.1,495.0,289.96,0.26706984003121365,False,2.9109000000000003,529.65081,53.6,0.8026315789473685,0.8026315789473685,0.0,0.9122807017543859,17,35,5,0,0,57,0.5467102747121745,0.7833333333333333,2026-09-02,13.0,False,0.13969707368815124,1.0,0.17647058823529413,0.425531914893617,0.6764705882352942,0.7130872483221476,0.5765086081120514,0.13969707368815124,0.610234846434942,0.5187057559000107,0.17647058823529413,0.4502587223670674,79,0.12,0.26666666666666666,0.6666666666666666,0.8133333333333334,0.8,0.48,2026-09-15,v2,SPY Top 150,False
PLTR,Palantir Technologies Inc,Technology,173.31,3.64,133.2152,28.6156,65.2815,150.167,0.007506650892690924,0.03494597352493046,0.015318275468547752,0.006659252698662156,37.47,84.8,0.6331,0.5368688,42.8,2.54,16.8503937007874,-2.824374021557306,0.0,7.2282,78.92,290.0,207.52,106.37,0.6617894216510133,False,12.0209,203.669724,17.5,0.7371794871794872,0.7243589743589743,0.012820512820512886,0.717948717948718,12,16,9,1,1,39,3.681511298949538,0.2833333333333333,2026-08-03,43.0,False,0.048231110001871844,0.5,0.029411764705882353,0.5212765957446809,0.8529411764705882,0.651006711409396,0.7257791070907499,0.024115555000935922,0.6820931727846621,0.5544311620376069,0.029411764705882353,0.44942728257126197,80,0.006666666666666667,0.7,0.84,0.7666666666666667,0.98,0.47333333333333333,2026-09-15,v2,SPY Top 150,False
UNH,UnitedHealth Group Inc,Healthcare,383.55,1.18,24.4115,3.6115,0.7659,15.0903,0.04096429961288737,0.27689325764917627,1.3056534795665231,0.0662677349025533,14.399999999999999,,1.4436,,4.74,7.2,0.6583333333333333,-0.41804389031502454,0.7016,0.7385,6.46,-32.66,461.62,255.97,0.6203744225626064,False,9.8559,482.64207,25.8,0.7573529411764706,0.7426470588235294,0.014705882352941124,0.7941176470588235,8,19,7,0,0,34,4.925330526420075,0.0,2026-07-16,61.0,True,0.6981250389966931,1.0,0.9047619047619048,0.48936170212765956,0.09523809523809523,0.7788590604026846,0.49508316311642836,0.6981250389966931,0.3554804506991932,0.5337323615226719,0.09523809523809523,0.44603350826575655,81,0.88,0.30666666666666664,0.06666666666666667,0.9,0.6666666666666666,0.4666666666666667,2026-09-15,v2,SPY Top 150,False
BX,BX,Financials,128.29,-0.17,,,,,,,,,,,,,,,,,,,,,,,,False,,150.90073800000002,17.6,0.7196969696969697,0.7196969696969697,0.0,0.6666666666666666,7,15,11,0,0,33,1.3645572754555086,0.09999999999999998,2026-07-23,54.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.45234899328859063,0.4085234899328859,0.5,0.5,0.4881119585112874,0.2727272727272727,0.44503502135448453,82,0.24,0.5,0.7233333333333334,0.38,0.48,0.46,2026-09-15,v2,SPY Top 150,False
MCD,McDonald's Corp,Cons Discretionary,257.49,1.96,,,,,,,,,,,,,,,,,,,,,,,,False,,322.451886,25.2,0.6951219512195121,0.6890243902439024,0.0060975609756097615,0.6097560975609756,8,17,15,1,0,41,0.516204398254754,0.30000000000000004,2026-08-04,42.0,False,0.5,1.0,0.55,0.5,0.35,0.6016778523489932,0.3477181208053691,0.5,0.5,0.464993288590604,0.3477181208053691,0.4415382550335571,83,0.5033333333333333,0.5,0.2833333333333333,0.6733333333333333,0.34,0.4533333333333333,2026-09-15,v2,SPY Top 150,False
BSX,BSX,Healthcare,45.05,4.82,17.7161,2.5446,3.1009,15.2252,0.05644583175755386,0.3929890749037177,0.3224870198974491,0.06568058219268055,14.940000000000001,69.5,0.4773,0.3317235,19.78,14.58,1.356652949245542,-0.30502059961405403,0.5064,1.2402,13.53,46.78,105.72,42.2,0.0448677581863979,False,-47.7932,66.41148600000001,47.4,0.7697368421052632,0.7756410256410257,-0.005904183535762497,0.7894736842105263,11,19,8,0,0,38,1.2145447269007514,0.19999999999999996,2026-07-29,48.0,True,0.7291913645722842,1.0,1.0,0.02127659574468085,0.38095238095238093,0.5463087248322147,0.46602567843594983,0.7291913645722842,0.4591894060995184,0.5455789705920178,0.02127659574468085,0.4407184956225504,84,0.9733333333333334,0.013333333333333334,0.32,0.5566666666666666,0.62,0.44666666666666666,2026-09-15,v2,SPY Top 150,False
PNC,PNC,Financials,242.72,-0.62,12.8229,1.5348,2.34179,,0.07798547910379088,0.6515506906437321,0.4270237724134103,,12.34,,,,34.5423,,,,0.7078,,72.26733,22.76,258.96,176.88,0.8021442495126707,False,18.5398,280.016826,15.4,0.75,0.7592592592592593,-0.0092592592592593,0.7037037037037037,8,11,8,0,0,27,1.8742588172348609,0.0,2026-07-15,62.0,True,0.8067433081674674,1.0,0.7727272727272727,0.6063829787234043,0.3181818181818182,0.2953020134228188,0.45277210388094546,0.8067433081674674,0.4228723404255319,0.47625087977540964,0.2953020134228188,0.4400611065048915,85,0.8066666666666666,0.7533333333333333,0.24,0.18,0.5866666666666667,0.44,2026-09-15,v2,SPY Top 150,False
SCHW,SCHW,Financials,107.31,0.06,,,,,,,,,,,,,,,,,,,,,,,,False,,125.50437,17.0,0.7666666666666667,0.7678571428571429,-0.0011904761904761862,0.8333333333333334,8,17,4,1,0,30,1.2688339381527751,0.06666666666666665,2026-07-21,56.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.440268456375839,0.3817449664429531,0.5,0.5,0.4816790726052471,0.2727272727272727,0.4398887126296523,86,0.24,0.5,0.7233333333333334,0.35333333333333333,0.4266666666666667,0.43333333333333335,2026-09-15,v2,SPY Top 150,False
CB,Chubb Limited,Financials,341.85,1.06,11.7672,1.7534,2.1296,8.7817,0.08498198381943027,0.5703205201323144,0.4695717505634861,0.11387316806540874,15.18,,0.2249,,23.26,19.24,1.2089397089397091,-0.1897437018529581,0.2425,0.162,8.02,24.7,365.91,265.3,0.7608587615545175,False,19.672800000000002,361.746978,5.8,0.6642857142857143,0.6714285714285714,-0.0071428571428571175,0.5142857142857142,8,10,15,1,1,35,0.8488979884416739,0.06666666666666665,2026-07-21,56.0,True,0.895013102888875,1.0,1.0,0.6276595744680851,0.36363636363636365,0.16275167785234898,0.35295885614239864,0.895013102888875,0.4380316193488558,0.5073510305295472,0.16275167785234898,0.43843115999410764,87,0.9733333333333334,0.7666666666666667,0.30333333333333334,0.06666666666666667,0.36666666666666664,0.4266666666666667,2026-09-15,v2,SPY Top 150,False
ORLY,O'Reilly Automotive Inc,Cons Discretionary,87.22,1.63,26.4539,182.0263,3.7751,18.434,0.03780160959253645,0.005493711622990744,0.2648936452014516,0.05424758598242378,423.35,51.64,1.1064,0.57134496,19.56,20.29,0.9640216855593888,-0.03664148923105213,17.5459,0.7519,8.47,-76.61,108.72,82.59,0.1771909682357442,False,-17.048499999999997,109.385616,25.4,0.7638888888888888,0.7638888888888888,0.0,0.8055555555555556,9,20,7,0,0,36,-1.0669177486446446,0.19999999999999996,2026-07-29,48.0,True,0.3849940725026518,1.0,0.3,0.1276595744680851,1.0,0.5802013422818791,0.10797198716078202,0.3849940725026518,0.7277416702350961,0.5200020239773017,0.10797198716078202,0.4375960166139978,88,0.29333333333333333,0.08,0.98,0.6266666666666667,0.013333333333333334,0.42,2026-09-15,v2,SPY Top 150,False
AMZN,AMZN,Cons Discretionary,253.54,-1.26,,,,,,,,,,,,,,,,,,,,,,,,False,,328.13644800000003,29.4,0.8006756756756757,0.8033333333333333,-0.002657657657657686,0.9324324324324325,20,49,5,0,0,74,0.6841049144849262,0.21666666666666667,2026-07-30,47.0,True,0.5,1.0,0.55,0.5,0.35,0.5832214765100671,0.3428523489932886,0.5,0.5,0.4605721476510067,0.3428523489932886,0.4370281879194631,89,0.5033333333333333,0.5,0.2833333333333333,0.6333333333333333,0.3333333333333333,0.41333333333333333,2026-09-15,v2,SPY Top 150,False
NEM,Newmont Corporation,Materials,123.07,-2.95,15.5425,2.8292,5.1857,8.3051,0.06433971368827408,0.35345680757811393,0.19283799679888927,0.12040794210786145,25.05,68.94,0.4538,0.31284972,50.97,14.04,3.6303418803418803,-1.2893268257542854,0.1588,2.5461,25.18,42.23,135.29,76.05,0.7937204591492235,False,58.614000000000004,136.25160000000002,10.7,0.7890625,0.7903225806451613,-0.0012600806451612545,0.84375,10,17,5,0,0,32,0.4196666916223682,0.09999999999999998,2026-07-23,54.0,True,0.7371685281088164,0.5,0.3685842640544082,0.8936170212765957,0.501328046803782,0.42818791946308726,0.31975780566092793,0.3685842640544082,0.501328046803782,0.46550743692415286,0.31975780566092793,0.4363575106715079,90,0.34,0.9333333333333333,0.48,0.34,0.29333333333333333,0.4066666666666667,2026-09-15,v2,SPY Top 150,False
C,C,Financials,136.18,-1.9,13.0535,1.1259,1.09533,,0.07660780633546559,0.8881783462119194,0.9129668684323446,,8.41,,,,23.01502,28.99823,0.7936698205373225,-0.23108774737372909,3.8387,,99.23775,35.24,147.96,93.66,0.7830570902394107,False,35.0073,158.566548,16.4,0.7589285714285714,0.7589285714285714,0.0,0.7857142857142857,7,15,6,0,0,28,3.1371311729611766,0.0,2026-07-14,63.0,True,0.8608956760466713,1.0,0.9545454545454546,0.7553191489361702,0.09090909090909091,0.4748322147651006,0.5584038517653925,0.8608956760466713,0.3161444938040683,0.520168026520537,0.09090909090909091,0.43431623939824776,91,0.9266666666666666,0.8466666666666667,0.056666666666666664,0.44666666666666666,0.7733333333333333,0.4,2026-09-15,v2,SPY Top 150,False
SBUX,Starbucks Corp,Cons Discretionary,99.07,0.33,,,,,,,,,,,,,,,,,,,,,,,,False,,113.32557,14.4,0.6358695652173914,0.6329787234042553,0.002890841813136036,0.4782608695652174,8,14,20,3,1,46,1.9572762913530979,0.19999999999999996,2026-07-29,48.0,True,0.5,1.0,0.55,0.5,0.35,0.42080536912751676,0.4955704697986577,0.5,0.5,0.450996644295302,0.35,0.4307973154362416,92,0.5033333333333333,0.5,0.2833333333333333,0.3333333333333333,0.6733333333333333,0.3933333333333333,2026-09-15,v2,SPY Top 150,False
BLK,BLK,Financials,1065.6,-1.3,26.6754,2.7178,6.4258,17.8293,0.03748772277079256,0.3679446611229671,0.15562264620747612,0.05608745155446372,11.65,81.73,0.1609,0.13150357,32.57,35.1,0.9279202279202279,-0.07480951118367804,0.2212,2.3899,26.54,-3.67,1219.94,917.39,0.48986944306726127,False,1.7652999999999999,1320.923358,24.0,0.7608695652173914,0.75,0.010869565217391353,0.8695652173913043,4,16,3,0,0,23,3.9992167555497815,0.0,2026-07-15,62.0,True,0.5131996006738628,1.0,0.5,0.4148936170212766,0.2727272727272727,0.7318791946308725,0.49768018675226144,0.5131996006738628,0.4161956558860695,0.4693354104593232,0.2727272727272727,0.43001378291291315,93,0.45,0.26,0.21666666666666667,0.8466666666666667,0.6866666666666666,0.38666666666666666,2026-09-15,v2,SPY Top 150,False
MCK,McKesson Corp,Healthcare,910.95,3.34,22.7229,4.0599,0.2539,16.1155,0.04400846722909488,0.24631148550456908,3.9385584875935407,0.062052061679749304,39.43,3.64,4.8493,0.17651452000000004,1.58,1.26,1.253968253968254,-0.22631312607548879,1.2917,0.8931,8.84,49.07,999.0,687.68,0.717172041629192,False,22.8964,1001.9970000000001,10.0,0.78125,0.8152173913043478,-0.03396739130434778,0.7916666666666666,8,11,5,0,0,24,1.2166907739266106,0.31666666666666665,2026-08-05,41.0,False,0.6990905971173644,1.0,0.9523809523809523,0.648936170212766,0.19047619047619047,0.2516778523489933,0.5065552961774147,0.6990905971173644,0.37979084625630166,0.48645057715578266,0.19047619047619047,0.4272556998198642,94,0.92,0.78,0.14666666666666667,0.14,0.7066666666666667,0.38,2026-09-15,v2,SPY Top 150,False
MO,MO,Cons Staples,70.61,2.36,14.7896,27.0919,5.027,12.6503,0.06761508086763672,0.036911401562828745,0.1989258006763477,0.07904950870730339,149.65,62.86,0.68,0.42744800000000005,46.78,45.18,1.0354138999557327,-0.034801250116175866,8.6709,0.5176,-0.58,-8.27,77.06,54.7,0.7115384615384615,False,3.2180999999999997,71.4204,1.1,0.6458333333333334,0.6521739130434783,-0.0063405797101449,0.5,6,6,9,2,1,24,-1.9793581876732331,0.21666666666666667,2026-07-30,47.0,True,0.5693174018843202,1.0,0.75,0.43617021276595747,0.75,0.1506711409395973,0.11438721914210681,0.5693174018843202,0.6537501346370579,0.5034093323358312,0.11438721914210681,0.42560490969708636,95,0.7933333333333333,0.2733333333333333,0.7666666666666667,0.05333333333333334,0.02,0.37333333333333335,2026-09-15,v2,SPY Top 150,False
ABBV,AbbVie Inc,Healthcare,261.77,1.81,72.0065,261.0115,7.0568,29.3882,0.013887635144049495,0.0038312488147073977,0.14170728942296792,0.03402726264282943,95.59,72.79,0.4774,0.34749946000000004,26.2,25.49,1.0278540604158495,-0.02747319237902722,49.2176,0.8085,10.39,67.6,267.47,190.75,0.9257038581856094,False,16.483,282.858342,8.1,0.7692307692307693,0.7564102564102564,0.012820512820512886,0.8205128205128205,10,22,7,0,0,39,-1.5858431005586042,0.23333333333333328,2026-07-31,46.0,True,0.12979971298433893,1.0,0.047619047619047616,0.574468085106383,0.9523809523809523,0.6046979865771812,0.26641085497519695,0.12979971298433893,0.6193051151573743,0.5159670816914017,0.047619047619047616,0.4222974748769309,96,0.02666666666666667,0.7333333333333333,0.9333333333333333,0.6933333333333334,0.22666666666666666,0.36666666666666664,2026-09-15,v2,SPY Top 150,False
BK,BK,Financials,157.66,-3.07,,,,,,,,,,,,,,,,,,,,,,,,False,,143.663022,-8.9,,,,,0,0,0,0,0,0,,0.0,,,False,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.352013422818792,0.35,0.5,0.5,0.4592663209273948,0.2727272727272727,0.4219585112873704,97,0.24,0.5,0.7233333333333334,0.24666666666666667,0.35333333333333333,0.36,2026-09-15,v2,SPY Top 150,False
SPGI,S&P Global Inc,Financials,418.54,1.91,,,,,,,,,,,,,,,,,,,,,,,,False,,535.7167499999999,28.0,0.7867647058823529,0.8014705882352942,-0.014705882352941235,0.8529411764705882,10,19,5,0,0,34,-0.21055450800248943,0.18333333333333335,2026-07-28,49.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.4570469798657718,0.24224832214765102,0.5,0.5,0.4641102806589384,0.24224832214765102,0.4197378889566809,98,0.24,0.5,0.7233333333333334,0.3933333333333333,0.19333333333333333,0.35333333333333333,2026-09-15,v2,SPY Top 150,False
V,Visa Inc,Financials,375.28,1.3,,,,,,,,,,,,,,,,,,,,,,,,False,,424.79379,13.2,0.7794117647058824,0.7857142857142857,-0.006302521008403339,0.8823529411764706,12,33,6,0,0,51,0.43606339407454564,0.18333333333333335,2026-07-28,49.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.3697986577181208,0.2992953020134228,0.5,0.5,0.455217663209274,0.2727272727272727,0.41871958511287377,99,0.24,0.5,0.7233333333333334,0.28,0.26666666666666666,0.3466666666666667,2026-09-15,v2,SPY Top 150,False
PGR,PGR,Financials,221.02,1.56,10.8131,3.6993,1.3894,8.7458,0.09248041727164273,0.27032141215905714,0.7197351374694113,0.11434059777264517,35.4,,0.7404,,16.56,10.22,1.6203522504892365,-0.4826435641815551,0.2443,0.08,10.49,12.3,249.71,189.2,0.5258634936374155,False,-12.321299999999999,232.79001000000002,5.3,0.6129032258064516,0.6129032258064516,0.0,0.3870967741935484,3,9,18,1,0,31,-0.04697002824184976,0.0,2026-07-15,62.0,False,0.8792350408685343,0.9257246376811596,0.8636363636363636,0.2127659574468085,0.5,0.27248322147651005,0.1963233148526408,0.8139295396446036,0.4645500626554893,0.47113082817696983,0.1963233148526408,0.41616932551210406,100,0.8533333333333334,0.13333333333333333,0.45666666666666667,0.16,0.11333333333333333,0.34,2026-09-15,v2,SPY Top 150,False
MA,Mastercard Inc,Financials,574.42,0.92,31.0885,80.8784,14.406,23.95,0.03216623510301237,0.01236424063779699,0.06941552131056504,0.04175365344467641,232.48000000000002,,0.6449,,58.33,55.46,1.051749008294266,-0.05045450057791412,4.3919,1.0607,16.01,22.62,601.62,464.52,0.8016046681254556,False,0.09520000000000017,678.691374,18.2,0.7870370370370371,0.7884615384615384,-0.0014245014245013454,0.9074074074074074,13,36,5,0,0,54,0.9749560240375839,0.21666666666666667,2026-07-30,47.0,True,0.20049135833281337,1.0,0.045454545454545456,0.3723404255319149,1.0,0.487248322147651,0.4115713451998833,0.20049135833281337,0.6039298258518913,0.5077830451263405,0.045454545454545456,0.41531734519198155,101,0.02,0.23333333333333334,0.98,0.48333333333333334,0.4866666666666667,0.3333333333333333,2026-09-15,v2,SPY Top 150,False
VRTX,Vertex Pharmaceuticals Inc,Healthcare,519.51,0.79,,,,,,,,,,,,,,,,,,,,,,,,False,,581.0559539999999,11.8,0.7638888888888888,0.775,-0.011111111111111183,0.8055555555555556,11,18,6,0,1,36,-0.5918047795177966,0.2833333333333333,2026-08-03,43.0,False,0.5,1.0,0.5952380952380952,0.5,0.5476190476190477,0.28926174496644297,0.24540268456375838,0.5,0.5,0.4577579897730905,0.24540268456375838,0.4152869287312241,102,0.5433333333333333,0.5,0.51,0.17333333333333334,0.2,0.32666666666666666,2026-09-15,v2,SPY Top 150,False
T,AT&T Inc,Comm Services,26.51,1.73,8.3899,1.3023,1.4215,6.6823,0.11919093195389693,0.7678722260615833,0.7034822370735139,0.14964907292399324,19.54,59.72,0.3006,0.17951831999999998,20.12,13.9,1.4474820143884892,-0.36982550509489237,1.3034,0.971,2.63,72.22,29.79,19.89,0.6686868686868689,False,-12.2877,29.002476,9.4,0.7,0.7,0.0,0.5714285714285714,9,11,14,1,0,35,3.2129308745768217,0.08333333333333337,2026-07-22,55.0,True,0.9679057215948087,1.0,0.9090909090909091,0.22340425531914893,0.18181818181818182,0.36006711409395975,0.6195579223810914,0.9679057215948087,0.2970187414784594,0.4691057185260524,0.18181818181818182,0.4116482111844783,103,0.89,0.14,0.13666666666666666,0.25333333333333335,0.8666666666666667,0.32,2026-09-15,v2,SPY Top 150,False
PLD,Prologis Inc,Real Estate,135.19,-0.41,,,,,,,,,,,,,,,,,,,,,,,,False,,161.815758,19.7,0.717391304347826,0.73,-0.012608695652173929,0.6521739130434783,5,10,8,0,0,23,1.0814942485960324,0.0,2026-07-16,61.0,True,0.5,1.0,0.5,0.5,0.5,0.30268456375838926,0.3348993288590604,0.5,0.5,0.43577181208053684,0.30268456375838926,0.40915436241610736,104,0.45,0.5,0.45666666666666667,0.21333333333333335,0.32,0.31333333333333335,2026-09-15,v2,SPY Top 150,False
XOM,Exxonmobil Holdings Corp,Energy,165.08,-0.55,20.8363,2.1848,1.8904,10.4663,0.047993165773193895,0.4577077993409008,0.5289885738468049,0.09554474838290514,12.68,28.84,0.7882,0.22731688,11.53,12.88,0.8951863354037266,-0.11072338639524001,0.1633,1.1347,9.62,10.18,176.41,110.39,0.8283853377764316,False,44.8889,172.785042,4.7,0.6583333333333333,0.6833333333333333,-0.025000000000000022,0.4666666666666667,5,9,16,0,0,30,-1.4476239329977831,0.23333333333333328,2026-07-31,46.0,True,0.7912413427341362,1.0,0.8333333333333334,0.8617021276595744,0.5,0.07651006711409397,0.1982170995039393,0.7912413427341362,0.4326010500376984,0.48953812444770045,0.07651006711409397,0.40693251298097916,105,0.84,0.9133333333333333,0.45666666666666667,0.013333333333333334,0.13333333333333333,0.30666666666666664,2026-09-15,v2,SPY Top 150,False
WFC,WFC,Financials,88.71,-1.75,,,,,,,,,,,,,,,,,,,,,,,,False,,102.714,15.8,0.7166666666666667,0.7413793103448276,-0.02471264367816095,0.6666666666666666,6,14,10,0,0,30,2.6848089464264913,0.0,2026-07-14,63.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.2167785234899329,0.49597315436241607,0.5,0.5,0.4541153142159854,0.2167785234899329,0.40664795607077486,106,0.24,0.5,0.7233333333333334,0.11333333333333333,0.68,0.3,2026-09-15,v2,SPY Top 150,False
AMT,American Tower Corp,Real Estate,176.94,-0.51,24.2978,20.4872,7.5526,16.9384,0.04115598943114192,0.048810964895154046,0.13240473479331621,0.05903745336041184,91.62,73.77,0.1726,0.12732701999999999,44.77,36.56,1.224562363238512,-0.20258352566692495,9.998,0.352,6.65,164.05,199.13,160.06,0.4320450473509086,False,-10.7378,219.3,23.9,0.7844827586206896,0.7586206896551724,0.025862068965517238,0.8620689655172413,8,17,4,0,0,29,0.4945093976482505,0.18333333333333335,2026-07-28,49.0,True,0.37465838896861553,1.0,0.37465838896861553,0.23404255319148937,0.3289800027846885,0.8583892617449664,0.40501459002042606,0.37465838896861553,0.3289800027846885,0.44819289424876657,0.23404255319148937,0.40536282603731116,107,0.35333333333333333,0.14666666666666667,0.25333333333333335,0.9533333333333334,0.47333333333333333,0.29333333333333333,2026-09-15,v2,SPY Top 150,False
ADP,Automatic Data Processing Inc,Industrials,276.63,3.12,24.6401,14.8429,4.9549,17.2012,0.04058425087560521,0.0673722790020818,0.2018204201901148,0.05813547892007535,70.19999999999999,46.53,0.3292,0.15317676,26.33,25.27,1.0419469726948951,-0.04109105210811516,0.8231,1.0507,6.74,9.61,299.22,188.16,0.7965964343598053,False,-3.733699999999999,291.40308600000003,5.3,0.5869565217391305,0.5869565217391305,0.0,0.34782608695652173,3,5,13,1,1,23,0.6835394284682381,0.19999999999999996,2026-07-29,48.0,True,0.435290447370063,1.0,0.24,0.3191489361702128,0.84,0.26375838926174494,0.31927925299095417,0.435290447370063,0.5120533661891539,0.44455845941801336,0.24,0.4036467675344107,108,0.19333333333333333,0.2,0.8333333333333334,0.15333333333333332,0.2866666666666667,0.2866666666666667,2026-09-15,v2,SPY Top 150,False
META,Meta Platforms Inc,Comm Services,665.6,2.71,24.2424,5.4738,7.2328,15.6769,0.04125004125004125,0.18268844312908766,0.13825904214135604,0.06378812137603736,29.73,81.75,0.6026,0.49262550000000005,38.08,36.55,1.041860465116279,-0.04100802372737704,0.3203,2.2256,27.65,-3.69,790.8,520.26,0.5372218525911142,False,-26.924300000000002,771.2980920000001,15.9,0.7887323943661971,0.795774647887324,-0.007042253521126862,0.8732394366197183,20,42,9,0,0,71,-3.847423073129104,0.19999999999999996,2026-07-29,48.0,True,0.4800602108941162,1.0,0.36363636363636365,0.05319148936170213,1.0,0.3912751677852349,0.10248613948059526,0.4800602108941162,0.7691929395013306,0.4898561943243974,0.05319148936170213,0.4025232533318584,109,0.3333333333333333,0.03333333333333333,0.98,0.32666666666666666,0.006666666666666667,0.28,2026-09-15,v2,SPY Top 150,False
NFLX,NFLX,Comm Services,80.32,3.77,,,,,,,,,,,,,,,,,,,,,,,,False,,97.456614,21.3,0.7456896551724138,0.7629310344827587,-0.017241379310344862,0.7413793103448276,14,29,15,0,0,58,-0.06866525735797707,0.0,2026-07-16,61.0,True,0.5,1.0,0.45454545454545453,0.5,0.6363636363636364,0.32248322147651004,0.19731543624161074,0.5,0.5,0.4486394142769981,0.19731543624161074,0.39837461866992063,110,0.41333333333333333,0.5,0.6466666666666666,0.24,0.12666666666666668,0.2733333333333333,2026-09-15,v2,SPY Top 150,False
COST,COST,Cons Staples,918.91,1.56,45.7516,13.2328,1.3773,28.3595,0.021857159093889612,0.07556979626382927,0.7260582298700355,0.03526155256615949,28.27,12.88,3.5591,0.45841208,3.82,3.52,1.0852272727272727,-0.08178943300847807,0.1692,1.0725,9.23,12.79,1096.5,844.06,0.29650610045951514,False,-2.0307000000000004,1094.36106,19.1,0.7282608695652174,0.7333333333333333,-0.005072463768115876,0.6521739130434783,13,17,15,1,0,46,-0.7934876073053161,0.0,2026-05-28,110.0,True,0.40387939102764087,1.0,0.25,0.3404255319148936,0.875,0.3751677852348993,0.15487306682229357,0.40387939102764087,0.6887465749646005,0.4573070702618133,0.15487306682229357,0.39682026957390937,111,0.2,0.21333333333333335,0.8666666666666667,0.29333333333333333,0.04666666666666667,0.26666666666666666,2026-09-15,v2,SPY Top 150,False
APP,APP,Technology,334.24,3.17,24.5838,54.7219,15.8752,20.3743,0.04067719392445431,0.018274219279666826,0.06299133239266277,0.04908144083477714,193.1,88.46,0.9235,0.8169280999999999,77.44,31.36,2.4693877551020407,-0.9039702474861144,1.1113,4.3002,60.59,84.72,745.61,297.5,0.08198879739349715,False,-47.1086,521.9082960000001,56.1,0.7635135135135135,0.7986111111111112,-0.035097597597597674,0.7837837837837838,10,19,8,0,0,37,0.011789255039797568,0.31666666666666665,2026-08-05,41.0,False,0.27710426155861984,0.6074380165289257,0.2647058823529412,0.031914893617021274,0.9117647058823529,0.43657718120805367,0.3784695068573096,0.16832366301288068,0.7061452293821406,0.4869832339848505,0.031914893617021274,0.3959695659112847,112,0.20666666666666667,0.02,0.9,0.3466666666666667,0.42,0.26,2026-09-15,v2,SPY Top 150,False
